age,yearsmarried,children,religiousness_5,education,occupation_grade6,occupation_husb_grade6,rating_5,yrs_per_age,rate_x_yrs,weight,gender_male,gender_female,target
35.0,15.0,1.0,2.0,13.0,1.0,1.0,5.0,0.4285714285714285,90.0,-80.0,1.0,0.0,1.0
75.0,46.0,2.0,5.0,14.0,4.0,4.0,5.0,0.6133333333333333,230.0,-80.0,1.0,0.0,0.0
45.0,20.0,1.0,4.0,16.0,6.0,4.0,1.0,0.4444444444444444,20.0,-80.0,0.0,1.0,0.0
51.0,29.0,0.0,2.0,16.0,5.0,4.0,5.0,0.5686274509803921,145.0,-80.0,1.0,0.0,0.0
52.0,15.0,3.0,4.0,14.0,4.0,1.0,5.0,0.2884615384615384,90.0,-80.0,1.0,0.0,1.0
29.0,7.0,0.0,3.0,13.0,4.0,4.0,5.0,0.2413793103448276,35.0,-80.0,1.0,0.0,0.0
34.0,7.0,1.0,1.0,13.0,3.0,4.0,3.0,0.2058823529411764,21.0,-80.0,0.0,1.0,0.0
59.0,32.0,4.0,5.0,14.0,4.0,1.0,5.0,0.5423728813559322,160.0,-80.0,0.0,1.0,0.0
44.0,19.0,2.0,2.0,18.0,4.0,1.0,5.0,0.4318181818181818,90.0,-80.0,0.0,1.0,0.0
59.0,38.0,2.0,1.0,14.0,2.0,2.0,1.0,0.6440677966101694,38.0,-80.0,0.0,1.0,0.0
40.0,12.0,0.0,2.0,16.0,5.0,4.0,5.0,0.3,60.0,-80.0,1.0,0.0,0.0
37.0,12.0,0.0,1.0,16.0,3.0,2.0,5.0,0.3243243243243243,60.0,-80.0,1.0,0.0,0.0
34.0,17.0,2.0,1.0,12.0,1.0,1.0,5.0,0.5,90.0,-80.0,0.0,1.0,0.0
34.0,13.0,1.0,1.0,16.0,4.0,1.0,5.0,0.3823529411764705,90.0,-80.0,0.0,1.0,0.0
77.0,53.0,1.0,2.0,12.0,3.0,1.0,5.0,0.6883116883116883,90.0,-80.0,0.0,1.0,0.0
